UserID,Normalized Unique Location,Count of Timestamp
941,"0.70,0.23",3
941,"0.71,0.20",2
941,"0.71,0.21",1
941,"0.72,0.17",16
941,"0.72,0.18",11
941,"0.72,0.20",4
941,"0.75,0.25",1
941,"0.79,0.26",13
941,"0.79,0.29",3
942,"0.79,0.29",17
942,"0.79,0.30",208
943,"0.74,0.17",1
943,"0.75,0.17",50
943,"0.78,0.27",5
943,"0.78,0.28",3
943,"0.79,0.28",16
944,"0.76,0.15",17
944,"0.76,0.16",8
945,"0.76,0.24",5
946,"0.70,0.22",37
946,"0.70,0.23",6
946,"0.70,0.25",76
946,"0.71,0.22",5
946,"0.71,0.24",2
946,"0.71,0.25",8
946,"0.72,0.22",9
946,"0.72,0.24",7
946,"0.73,0.18",1
946,"0.73,0.23",7
946,"0.73,0.24",15
946,"0.73,0.26",1
946,"0.74,0.23",3
946,"0.74,0.24",569
946,"0.75,0.17",21
946,"0.77,0.24",2
946,"0.77,0.28",1
946,"0.79,0.23",2
946,"0.79,0.25",28
947,"0.67,0.27",9
947,"0.68,0.27",5
947,"0.70,0.22",46
947,"0.70,0.23",2
947,"0.71,0.22",28
947,"0.71,0.23",3
947,"0.72,0.22",841
947,"0.73,0.18",20
947,"0.73,0.26",41
947,"0.74,0.24",10
947,"0.74,0.25",6
947,"0.74,0.27",6
947,"0.75,0.25",101
947,"0.76,0.15",2
947,"0.77,0.15",18
947,"0.77,0.16",13
947,"0.77,0.20",77
947,"0.79,0.25",1
948,"0.77,0.25",5
948,"0.79,0.25",106
948,"0.80,0.25",54
951,"0.86,0.50",183
951,"0.87,0.49",3
951,"0.88,0.49",14
952,"0.76,0.15",7
953,"0.78,0.28",25
954,"0.64,0.61",25
956,"0.69,0.22",1
956,"0.70,0.22",1250
956,"0.70,0.23",1
956,"0.71,0.22",40
956,"0.72,0.22",384
956,"0.78,0.29",2
956,"0.79,0.25",3
956,"0.81,0.28",2
956,"0.82,0.28",67
957,"0.77,0.16",3
957,"0.77,0.28",1
957,"0.78,0.29",4
957,"0.79,0.25",1
957,"0.81,0.29",1
957,"0.82,0.15",23
957,"0.83,0.15",1
959,"0.78,0.29",100
960,"0.73,0.18",26
960,"0.74,0.22",49
961,"0.69,0.27",37
961,"0.76,0.25",2
961,"0.77,0.25",19
961,"0.77,0.26",194
961,"0.78,0.26",1
962,"0.74,0.86",2
962,"0.75,0.86",1
962,"0.76,0.86",136
963,"0.72,0.22",1
963,"0.74,0.21",125
963,"0.75,0.20",5
963,"0.75,0.21",2
963,"0.77,0.20",1
963,"0.77,0.23",1
963,"0.77,0.29",6
963,"0.78,0.27",8
963,"0.79,0.25",1
964,"0.74,0.26",14
964,"0.75,0.26",11
966,"0.86,0.50",98
966,"0.88,0.49",2
967,"0.77,0.26",49
967,"0.78,0.26",1
968,"0.75,0.17",1
968,"0.77,0.16",57
968,"0.78,0.27",1
969,"0.86,0.50",299
969,"0.87,0.49",2
969,"0.87,0.50",42
970,"0.74,0.89",199
970,"0.75,0.89",6
971,"0.69,0.27",56
971,"0.70,0.22",8
971,"0.70,0.23",36
971,"0.70,0.24",2
971,"0.70,0.25",2
971,"0.71,0.25",3
971,"0.71,0.26",1
971,"0.73,0.26",17
973,"0.74,0.26",2
973,"0.74,0.27",18
974,"0.77,0.26",8
974,"0.78,0.29",141
974,"0.79,0.29",1
975,"0.77,0.28",44
975,"0.78,0.27",9
975,"0.78,0.28",1
975,"0.79,0.25",529
975,"0.79,0.26",48
975,"0.80,0.25",42
975,"0.81,0.25",27
976,"0.75,0.17",431
976,"0.79,0.25",2
976,"0.80,0.25",1435
977,"0.67,0.27",20
977,"0.69,0.27",27
977,"0.70,0.27",1
977,"0.71,0.27",1
977,"0.72,0.27",3
977,"0.74,0.27",4
977,"0.75,0.27",1
977,"0.76,0.27",4
977,"0.77,0.27",2
977,"0.78,0.27",3
977,"0.79,0.27",51
978,"0.72,0.22",7
978,"0.73,0.25",6
978,"0.74,0.23",8
978,"0.74,0.24",124
978,"0.74,0.25",1
978,"0.75,0.23",12
978,"0.82,0.15",4
978,"0.83,0.15",3
978,"0.83,0.17",10
979,"0.22,0.93",50
980,"0.42,0.81",77
980,"0.43,0.80",104
981,"0.84,0.54",8
981,"0.85,0.54",63
982,"0.67,0.27",4
982,"0.68,0.27",1
982,"0.69,0.27",162
982,"0.78,0.29",8
983,"0.73,0.16",1
983,"0.73,0.17",25
983,"0.74,0.16",4
983,"0.75,0.16",2
983,"0.76,0.15",168
983,"0.76,0.16",2
984,"0.86,0.50",1850
985,"0.77,0.20",421
985,"0.78,0.20",384
986,"0.70,0.22",63
986,"0.70,0.23",11
986,"0.71,0.22",1
989,"0.70,0.22",28
989,"0.70,0.23",26
989,"0.71,0.22",2
989,"0.72,0.22",3
989,"0.73,0.16",2
989,"0.73,0.18",1
989,"0.75,0.17",12
989,"0.77,0.23",1
990,"0.72,0.17",59
990,"0.73,0.17",6
991,"0.77,0.29",48
991,"0.78,0.29",391
991,"0.79,0.29",3
992,"0.78,0.29",50
993,"0.67,0.27",314
993,"0.74,0.26",1613
993,"0.74,0.27",66
993,"0.75,0.26",32
995,"0.67,0.27",8
995,"0.78,0.29",5
995,"0.79,0.29",1
995,"0.79,0.30",486
996,"0.42,0.80",25
996,"0.43,0.80",75
997,"0.78,0.29",89
997,"0.79,0.29",19
997,"0.79,0.30",1
997,"0.82,0.15",2
997,"0.83,0.15",249
997,"0.84,0.15",15
998,"0.76,0.86",100
999,"0.78,0.29",9
999,"0.79,0.25",66
1000,"0.86,0.51",5
1000,"0.87,0.51",1
